"sample","UMAP1","UMAP2","source","lineage"
"TCGA-AA-3496-11",9.22968719276337,7.61698172093544,"patient tumor","colon"
"TCGA-AA-3496-01",1.53012944610172,1.36879799143229,"patient tumor","colon"
"TCGA-AA-3502-01",2.62489139528882,3.04821979683653,"patient tumor","colon"
"TCGA-AA-3506-01",3.80419637070204,3.07673929656767,"patient tumor","colon"
"TCGA-AA-3509-01",3.24528220762537,2.55822850023113,"patient tumor","colon"
"TCGA-AA-3511-11",9.5591464090966,7.05644746492712,"patient tumor","colon"
"TCGA-AA-3511-01",1.5578884972865,1.72013481300084,"patient tumor","colon"
"TCGA-AA-3514-11",9.67504054649548,6.96493735884529,"patient tumor","colon"
"TCGA-AA-3516-11",9.68716195592933,6.97793211204677,"patient tumor","colon"
"TCGA-AA-3517-11",9.65674346250596,6.99119521366529,"patient tumor","colon"
"TCGA-AA-3518-11",9.59508625767289,7.0960232957708,"patient tumor","colon"
"TCGA-AA-3520-11",9.60416460061782,7.0660437771795,"patient tumor","colon"
"TCGA-AA-3522-11",9.6387716515564,7.00773688701025,"patient tumor","colon"
"TCGA-AA-3525-11",9.64976284380648,6.98573212423841,"patient tumor","colon"
"TCGA-AA-3526-01",3.10251341238417,2.51124232810078,"patient tumor","colon"
"TCGA-AA-3527-11",9.60194593063782,7.07540201482911,"patient tumor","colon"
"TCGA-AA-3531-11",9.68783575529327,6.96656241469113,"patient tumor","colon"
"TCGA-AA-3534-11",9.59364117835849,7.04796902017754,"patient tumor","colon"
"TCGA-AA-3655-11",9.46908450057056,7.31487679559909,"patient tumor","colon"
"TCGA-AA-3655-01",1.71818309190249,2.62697732599952,"patient tumor","colon"
"TCGA-AA-3660-11",9.64463332117709,7.11138632473996,"patient tumor","colon"
"TCGA-AA-3660-01",2.7608997611939,2.08955934371865,"patient tumor","colon"
"TCGA-AA-3662-11",9.40560377448207,7.38129095887949,"patient tumor","colon"
"TCGA-AA-3662-01",1.66590391558099,1.84514057720169,"patient tumor","colon"
"TCGA-AA-3663-11",9.27721622799024,7.56048318021465,"patient tumor","colon"
"TCGA-AA-3663-01",1.78870795834735,3.30456108753211,"patient tumor","colon"
"TCGA-AA-3675-01",2.75280553467474,2.20687338182168,"patient tumor","colon"
"TCGA-AA-3685-01",3.19862289630147,2.54979464178164,"patient tumor","colon"
"TCGA-AA-3697-11",9.48241679194531,7.21283437292304,"patient tumor","colon"
"TCGA-AA-3697-01",2.66789369639869,1.98221725225082,"patient tumor","colon"
"TCGA-AA-3712-11",9.61443229721322,7.02094847762791,"patient tumor","colon"
"TCGA-AA-3712-01",1.89535832439531,1.76561917410307,"patient tumor","colon"
"TCGA-AA-3713-11",9.56556106296649,7.14639158261233,"patient tumor","colon"
"TCGA-AA-3713-01",1.82900478326352,2.85480889862802,"patient tumor","colon"
"TCGA-AA-A01P-01",0.293711980948475,3.02684872997922,"patient tumor","colon"
"TCGA-AA-A01X-01",2.12288805018828,1.32200825748339,"patient tumor","colon"
"TCGA-AA-A01Z-01",3.08054457300075,1.75844913625825,"patient tumor","colon"
"TCGA-AA-A02K-01",2.90517133854017,1.68330941011747,"patient tumor","colon"
"TCGA-AA-A02Y-01",3.16661423582949,2.22913368501648,"patient tumor","colon"
"TCGA-AD-5900-01",0.714850131632991,3.1467809291156,"patient tumor","colon"
"TCGA-AD-6548-01",1.57855197952327,2.1442675220953,"patient tumor","colon"
"TCGA-AD-6888-01",2.92536818341452,1.5887552333102,"patient tumor","colon"
"TCGA-AD-6889-01",1.3688871461682,3.36623122499037,"patient tumor","colon"
"TCGA-AD-6890-01",2.50011246798997,2.10373897319866,"patient tumor","colon"
"TCGA-AD-6895-01",0.803665986463337,3.2665873064932,"patient tumor","colon"
"TCGA-AD-6899-01",1.13384944016704,1.75732771256409,"patient tumor","colon"
"TCGA-AD-6901-01",0.976702766956181,1.1944708890588,"patient tumor","colon"
"TCGA-AD-6963-01",2.61499832516225,1.57840307438466,"patient tumor","colon"
"TCGA-AD-6964-01",0.615591809419304,1.86461304157574,"patient tumor","colon"
"TCGA-AD-6965-01",2.38456870235205,1.72863744608609,"patient tumor","colon"
"TCGA-AD-A5EJ-01",1.28116331952881,3.38010445010195,"patient tumor","colon"
"TCGA-AD-A5EK-01",2.36889342229443,1.36068537713673,"patient tumor","colon"
"TCGA-AM-5820-01",2.07969514723189,1.17849111384971,"patient tumor","colon"
"TCGA-AM-5821-01",1.10520061346357,3.5758415632016,"patient tumor","colon"
"TCGA-AU-3779-01",1.8688497320383,1.28639996198301,"patient tumor","colon"
"TCGA-AU-6004-01",0.863892990725983,3.07979025234602,"patient tumor","colon"
"TCGA-AY-5543-01",2.85091679927686,1.81068549655549,"patient tumor","colon"
"TCGA-AY-6196-01",-3.3823017263039,-0.870245436409682,"patient tumor","colon"
"TCGA-AY-6197-01",1.45738772127304,2.99693731028781,"patient tumor","colon"
"TCGA-AY-6386-01",2.12019410518907,2.62042303611087,"patient tumor","colon"
"TCGA-AY-A54L-01",2.95185865416133,1.86883278466862,"patient tumor","colon"
"TCGA-AY-A69D-01",2.49488493205624,2.06033643497128,"patient tumor","colon"
"TCGA-AY-A71X-01",2.64549492681491,2.97136581736744,"patient tumor","colon"
"TCGA-AY-A8YK-01",2.80098223816332,1.8546722001768,"patient tumor","colon"
"TCGA-AZ-4313-01",1.68177819650738,3.30136619942666,"patient tumor","colon"
"TCGA-AZ-4315-01",3.12274140522849,2.60182523663913,"patient tumor","colon"
"TCGA-AZ-4323-01",-0.453603868616446,1.1877394215949,"patient tumor","colon"
"TCGA-AZ-4614-01",2.73568117616378,1.65051860709457,"patient tumor","colon"
"TCGA-AZ-4615-01",0.67905167427677,3.20632026772689,"patient tumor","colon"
"TCGA-AZ-4616-01",2.22249877361449,1.97280641767492,"patient tumor","colon"
"TCGA-AZ-4682-01",2.99453164007531,2.35693132987021,"patient tumor","colon"
"TCGA-AZ-4684-01",2.16634070016871,1.88459146302478,"patient tumor","colon"
"TCGA-AZ-5403-01",2.34137433549371,1.69409359067922,"patient tumor","colon"
"TCGA-AZ-5407-01",2.63286354593932,2.95916500867175,"patient tumor","colon"
"TCGA-AZ-6598-11",9.33212065360873,7.46855592489448,"patient tumor","colon"
"TCGA-AZ-6598-01",1.23406606119199,3.36223084506928,"patient tumor","colon"
"TCGA-AZ-6599-11",9.36208771361788,7.37394776219284,"patient tumor","colon"
"TCGA-AZ-6599-01",2.52999420690826,2.99834030330224,"patient tumor","colon"
"TCGA-AZ-6600-11",9.51135403151415,7.17452508985973,"patient tumor","colon"
"TCGA-AZ-6600-01",1.13743945284193,2.25967659903098,"patient tumor","colon"
"TCGA-AZ-6601-11",9.29247404786392,7.53460355133,"patient tumor","colon"
"TCGA-AZ-6601-01",0.64905460695533,3.00538709733381,"patient tumor","colon"
"TCGA-AZ-6603-11",9.23456613969961,7.6116363989842,"patient tumor","colon"
"TCGA-AZ-6603-01",1.77567650761686,1.23571787037254,"patient tumor","colon"
"TCGA-AZ-6605-11",9.18542565690327,7.6466145543119,"patient tumor","colon"
"TCGA-AZ-6605-01",0.758521928666147,1.37184292374883,"patient tumor","colon"
"TCGA-AZ-6606-01",2.61347559879243,2.2154874788917,"patient tumor","colon"
"TCGA-AZ-6607-01",-2.64371653857598,-1.10200215054045,"patient tumor","colon"
"TCGA-AZ-6608-01",3.07669191714655,1.59242284072669,"patient tumor","colon"
"TCGA-CA-5254-01",1.59317306945057,2.81842668473101,"patient tumor","colon"
"TCGA-CA-5255-01",2.39232477540834,2.51585504840803,"patient tumor","colon"
"TCGA-CA-5256-01",3.03240958367172,2.43407929365795,"patient tumor","colon"
"TCGA-CA-5796-01",2.65489610886066,2.85043127130614,"patient tumor","colon"
"TCGA-CA-5797-01",1.73928526881307,1.03827925655456,"patient tumor","colon"
"TCGA-CA-6715-01",2.66505923565018,1.38165722716137,"patient tumor","colon"
"TCGA-CA-6716-01",2.10602186627041,1.30178447782248,"patient tumor","colon"
"TCGA-CA-6717-01",0.521976676795001,1.48007784515396,"patient tumor","colon"
"TCGA-CA-6718-01",0.500123432022462,2.96887462793208,"patient tumor","colon"
"TCGA-CA-6719-01",1.34136123634269,1.08794758828122,"patient tumor","colon"
"TCGA-CK-4947-01",1.88063768647651,2.49871088602962,"patient tumor","colon"
"TCGA-CK-4948-01",2.01755447767618,1.78422258862892,"patient tumor","colon"
"TCGA-CK-4950-01",1.86895671544549,2.6111370810521,"patient tumor","colon"
"TCGA-CK-4951-01",0.873791656480604,2.98161822344473,"patient tumor","colon"
"TCGA-CK-4952-01",1.55681610136154,3.32281375295763,"patient tumor","colon"
"TCGA-CK-5912-01",2.41526195474028,1.33431609803234,"patient tumor","colon"
"TCGA-CK-5913-01",0.94098474067974,3.11709772718711,"patient tumor","colon"
"TCGA-CK-5914-01",2.41943714412062,1.63054119578075,"patient tumor","colon"
"TCGA-CK-5915-01",2.77061577224443,1.90883116695321,"patient tumor","colon"
"TCGA-CK-5916-01",0.787928220440324,3.08792034983847,"patient tumor","colon"
"TCGA-CK-6746-01",0.962639781473471,3.42852515511494,"patient tumor","colon"
"TCGA-CK-6747-01",1.96187674720765,2.51249552081026,"patient tumor","colon"
"TCGA-CK-6748-01",1.51583164573727,1.0990048094645,"patient tumor","colon"
"TCGA-CK-6751-01",1.7189566692526,2.82733458436484,"patient tumor","colon"
"TCGA-CM-4743-01",1.11735554731215,3.36218700986078,"patient tumor","colon"
"TCGA-CM-4744-01",2.32268488558826,2.52361478815163,"patient tumor","colon"
"TCGA-CM-4747-01",2.37594931968065,1.84784439421542,"patient tumor","colon"
"TCGA-CM-4751-01",1.31036161566974,2.41351551767857,"patient tumor","colon"
"TCGA-CM-5344-01",1.9958544443519,1.20836529934799,"patient tumor","colon"
"TCGA-CM-5348-01",0.548443374241764,1.33900311661828,"patient tumor","colon"
"TCGA-CM-5349-01",1.17409688375319,1.35785862911003,"patient tumor","colon"
"TCGA-CM-5860-01",1.44839505569305,1.82425630544307,"patient tumor","colon"
"TCGA-CM-5861-01",1.09079462470042,3.35018155594011,"patient tumor","colon"
"TCGA-CM-5862-01",2.50412492540266,1.45214064974962,"patient tumor","colon"
"TCGA-CM-5863-01",1.34288493846088,2.51337479149513,"patient tumor","colon"
"TCGA-CM-5864-01",2.68697305661362,1.52309476813898,"patient tumor","colon"
"TCGA-CM-5868-01",2.25007312338924,1.3783784424664,"patient tumor","colon"
"TCGA-CM-6161-01",2.43701207041831,2.4080887673952,"patient tumor","colon"
"TCGA-CM-6162-01",0.364299717899335,1.46168884753519,"patient tumor","colon"
"TCGA-CM-6163-01",1.66069386252744,2.03326135927285,"patient tumor","colon"
"TCGA-CM-6164-01",2.10216929565243,1.16356523317568,"patient tumor","colon"
"TCGA-CM-6165-01",1.6043773856075,1.72147916937462,"patient tumor","colon"
"TCGA-CM-6166-01",2.61961536721484,1.49609697524163,"patient tumor","colon"
"TCGA-CM-6167-01",-0.181792465369803,0.939225808120503,"patient tumor","colon"
"TCGA-CM-6168-01",0.50181652247455,1.41387204939208,"patient tumor","colon"
"TCGA-CM-6169-01",0.982825799221897,1.19480272135495,"patient tumor","colon"
"TCGA-CM-6170-01",1.97882123940054,1.11226555066495,"patient tumor","colon"
"TCGA-CM-6171-01",1.49329130347621,3.35600438415887,"patient tumor","colon"
"TCGA-CM-6172-01",1.91798439879737,2.34565983516093,"patient tumor","colon"
"TCGA-CM-6674-01",1.13765328144177,3.04197281705608,"patient tumor","colon"
"TCGA-CM-6675-01",1.51519822243288,2.72606083076269,"patient tumor","colon"
"TCGA-CM-6676-01",1.94320631779368,0.979160941618557,"patient tumor","colon"
"TCGA-CM-6677-01",2.23422492522461,1.79397161793894,"patient tumor","colon"
"TCGA-CM-6678-01",2.55423319640566,2.2076241565609,"patient tumor","colon"
"TCGA-CM-6679-01",1.3703079800462,1.08498246421144,"patient tumor","colon"
"TCGA-CM-6680-01",1.72265771361255,2.60442918951919,"patient tumor","colon"
"TCGA-D5-5537-01",2.58915798374512,1.95000208726169,"patient tumor","colon"
"TCGA-D5-5538-01",1.34796826989387,1.76427603803872,"patient tumor","colon"
"TCGA-D5-5539-01",1.40471116109444,2.40557543101281,"patient tumor","colon"
"TCGA-D5-5540-01",3.04342462388976,2.40854325972388,"patient tumor","colon"
"TCGA-D5-5541-01",1.85386770192174,1.06744631618306,"patient tumor","colon"
"TCGA-D5-6529-01",0.925920304358845,1.52475798757256,"patient tumor","colon"
"TCGA-D5-6530-01",1.8961559967334,3.23512057612467,"patient tumor","colon"
"TCGA-D5-6531-01",1.4836695039093,2.17970931903612,"patient tumor","colon"
"TCGA-D5-6532-01",2.78202661899799,1.46668909718998,"patient tumor","colon"
"TCGA-D5-6533-01",2.46978843867992,1.5473477042854,"patient tumor","colon"
"TCGA-D5-6534-01",0.236271529504782,1.28416902117712,"patient tumor","colon"
"TCGA-D5-6535-01",1.78594932682869,2.44454743155525,"patient tumor","colon"
"TCGA-D5-6536-01",1.27041156705353,2.31845123864117,"patient tumor","colon"
"TCGA-D5-6537-01",2.82677857105643,1.64935616371351,"patient tumor","colon"
"TCGA-D5-6538-01",2.74724919171016,1.82682493579878,"patient tumor","colon"
"TCGA-D5-6539-01",2.04560993453776,2.44321407063249,"patient tumor","colon"
"TCGA-D5-6540-01",0.97791147194827,3.30218369571518,"patient tumor","colon"
"TCGA-D5-6541-01",0.948197653648886,1.56058880802698,"patient tumor","colon"
"TCGA-D5-6898-01",1.60132663555328,0.937474988495048,"patient tumor","colon"
"TCGA-D5-6920-01",1.93225416660622,2.56754930364977,"patient tumor","colon"
"TCGA-D5-6922-01",1.48325140161808,0.993863888270517,"patient tumor","colon"
"TCGA-D5-6923-01",1.49088419794126,1.23446078023805,"patient tumor","colon"
"TCGA-D5-6924-01",1.44536946437313,1.19836445051927,"patient tumor","colon"
"TCGA-D5-6926-01",1.4150703626744,1.05847791817682,"patient tumor","colon"
"TCGA-D5-6927-01",0.964526047250861,2.84208927876686,"patient tumor","colon"
"TCGA-D5-6928-01",0.0496023005326339,2.00151991718268,"patient tumor","colon"
"TCGA-D5-6929-01",2.01025156707051,1.12826582383718,"patient tumor","colon"
"TCGA-D5-6930-01",1.02694967529312,3.03238547686924,"patient tumor","colon"
"TCGA-D5-6931-01",1.66374708424989,2.76290134721892,"patient tumor","colon"
"TCGA-D5-6932-01",2.01866523978715,1.41202308977113,"patient tumor","colon"
"TCGA-D5-7000-01",1.52736536308318,2.90389896895823,"patient tumor","colon"
"TCGA-DM-A0X9-01",2.81170100746393,2.00404237977095,"patient tumor","colon"
"TCGA-DM-A0XD-01",2.23696836064088,2.02383955954447,"patient tumor","colon"
"TCGA-DM-A0XF-01",2.48811243207495,1.53733744488459,"patient tumor","colon"
"TCGA-DM-A1D0-01",2.9920257050382,1.59150627338714,"patient tumor","colon"
"TCGA-DM-A1D4-01",2.9693703145011,1.93089809292014,"patient tumor","colon"
"TCGA-DM-A1D6-01",2.68044301559407,2.80565385102219,"patient tumor","colon"
"TCGA-DM-A1D7-01",2.8875489809805,1.86648829659933,"patient tumor","colon"
"TCGA-DM-A1D8-01",2.69387881693723,1.60100026339583,"patient tumor","colon"
"TCGA-DM-A1D9-01",2.75978629129934,1.84540942767338,"patient tumor","colon"
"TCGA-DM-A1DA-01",2.86357104194163,1.78681662171708,"patient tumor","colon"
"TCGA-DM-A1DB-01",3.33879805471389,1.67404185947542,"patient tumor","colon"
"TCGA-DM-A1HA-01",2.70621780051974,1.39297594532883,"patient tumor","colon"
"TCGA-DM-A1HB-01",1.19379430115313,3.33128492503,"patient tumor","colon"
"TCGA-DM-A280-01",2.15336542440337,2.66412103765032,"patient tumor","colon"
"TCGA-DM-A282-01",2.73009782590161,1.77474321055616,"patient tumor","colon"
"TCGA-DM-A285-01",2.15299196473514,1.48678595783026,"patient tumor","colon"
"TCGA-DM-A288-01",2.90419162772421,1.94753401539433,"patient tumor","colon"
"TCGA-DM-A28A-01",2.17879630785165,1.35926467716306,"patient tumor","colon"
"TCGA-DM-A28C-01",2.68273563993283,2.22598552233578,"patient tumor","colon"
"TCGA-DM-A28E-01",2.9327396220435,1.59924412599545,"patient tumor","colon"
"TCGA-DM-A28F-01",2.99359012367844,1.71951593244632,"patient tumor","colon"
"TCGA-DM-A28G-01",2.65575339542349,2.53442742983895,"patient tumor","colon"
"TCGA-DM-A28H-01",2.99941537677047,1.46449758176012,"patient tumor","colon"
"TCGA-DM-A28K-01",2.22428542984394,3.16819729203368,"patient tumor","colon"
"TCGA-DM-A28M-01",3.01327278508144,2.01186793013711,"patient tumor","colon"
"TCGA-F4-6459-01",1.41224390359324,0.968237166347668,"patient tumor","colon"
"TCGA-F4-6460-01",1.30927589710424,1.24980015360283,"patient tumor","colon"
"TCGA-F4-6461-01",1.20513797508005,2.23982079128119,"patient tumor","colon"
"TCGA-F4-6463-01",0.637221536483987,1.49366236755251,"patient tumor","colon"
"TCGA-F4-6569-01",0.562755339510702,1.36524126723111,"patient tumor","colon"
"TCGA-F4-6570-01",0.534499658199911,3.08896669168124,"patient tumor","colon"
"TCGA-F4-6703-01",-3.21684171926783,-0.92253575354768,"patient tumor","colon"
"TCGA-F4-6704-11",9.26637638944853,7.57062571432279,"patient tumor","colon"
"TCGA-F4-6704-01",0.417256661579881,1.37744259009047,"patient tumor","colon"
"TCGA-F4-6805-01",0.743347747514995,1.51055883434659,"patient tumor","colon"
"TCGA-F4-6806-01",2.06226687426604,2.68318125621326,"patient tumor","colon"
"TCGA-F4-6807-01",0.63373792285067,1.32147694586094,"patient tumor","colon"
"TCGA-F4-6808-01",2.81392620586327,1.52019955886157,"patient tumor","colon"
"TCGA-F4-6809-01",0.934908500028915,1.23841810780187,"patient tumor","colon"
"TCGA-F4-6854-01",1.80841606052793,1.27622884862702,"patient tumor","colon"
"TCGA-F4-6855-01",1.14349158959107,1.43585401867214,"patient tumor","colon"
"TCGA-F4-6856-01",1.73673999454741,3.20993585181055,"patient tumor","colon"
"TCGA-G4-6293-01",2.11868876997401,2.55970762813168,"patient tumor","colon"
"TCGA-G4-6294-01",2.60610346368108,1.40032869921985,"patient tumor","colon"
"TCGA-G4-6295-01",2.56020076049086,1.73119718260584,"patient tumor","colon"
"TCGA-G4-6297-01",1.12830365105354,1.43819906237051,"patient tumor","colon"
"TCGA-G4-6298-01",2.21224857895852,1.33100099679307,"patient tumor","colon"
"TCGA-G4-6299-01",0.597984182124831,3.05165633871445,"patient tumor","colon"
"TCGA-G4-6302-01",-0.356973631202402,0.958583195835186,"patient tumor","colon"
"TCGA-G4-6303-01",1.69003917377799,1.00162691476027,"patient tumor","colon"
"TCGA-G4-6304-01",2.71818071450616,1.9610540968747,"patient tumor","colon"
"TCGA-G4-6306-01",2.82881678028448,1.90907540816045,"patient tumor","colon"
"TCGA-G4-6307-01",3.36177154512446,1.59864913148399,"patient tumor","colon"
"TCGA-G4-6309-01",1.19520033709498,3.24736926176774,"patient tumor","colon"
"TCGA-G4-6310-01",1.77251313231496,0.967129550895614,"patient tumor","colon"
"TCGA-G4-6311-01",1.3667386342326,1.81314187597935,"patient tumor","colon"
"TCGA-G4-6314-01",0.697463465476803,1.08904310939548,"patient tumor","colon"
"TCGA-G4-6315-01",2.99577900123851,1.8734120458846,"patient tumor","colon"
"TCGA-G4-6317-01",3.09943070481003,1.47270434270475,"patient tumor","colon"
"TCGA-G4-6317-02",2.38957821510793,1.33606566649066,"patient tumor","colon"
"TCGA-G4-6320-01",2.50679130539792,2.99455264628615,"patient tumor","colon"
"TCGA-G4-6321-01",9.60655076934779,6.96946780734395,"patient tumor","colon"
"TCGA-G4-6322-01",2.06845728807179,2.98845633646613,"patient tumor","colon"
"TCGA-G4-6323-01",2.48344287375004,2.93255515078946,"patient tumor","colon"
"TCGA-G4-6586-01",1.35979588754757,3.40305119536902,"patient tumor","colon"
"TCGA-G4-6588-01",1.10054568058962,3.26951581136383,"patient tumor","colon"
"TCGA-G4-6625-01",1.39953039332545,1.67628310949181,"patient tumor","colon"
"TCGA-G4-6626-01",2.83529906211346,1.65667908297643,"patient tumor","colon"
"TCGA-G4-6627-01",0.755567640762265,1.60804239256294,"patient tumor","colon"
"TCGA-G4-6628-01",0.707556495630191,3.0522341418129,"patient tumor","colon"
"TCGA-NH-A50T-01",2.9400933603716,1.61415789114563,"patient tumor","colon"
"TCGA-NH-A50U-01",2.69432504133606,1.85458381848205,"patient tumor","colon"
"TCGA-NH-A50V-01",1.54255310136495,2.03411932820484,"patient tumor","colon"
"TCGA-NH-A5IV-01",1.83565174761784,3.24083360543982,"patient tumor","colon"
"TCGA-NH-A6GA-01",1.85599340480795,2.09092273470426,"patient tumor","colon"
"TCGA-NH-A6GB-01",2.4736332413086,1.84543805593921,"patient tumor","colon"
"TCGA-NH-A6GC-01",1.70854910963099,2.53414326833696,"patient tumor","colon"
"TCGA-NH-A8F7-06",2.90057338924209,1.48611730516733,"patient tumor","colon"
"TCGA-NH-A8F7-01",2.73969988270879,1.24149294191051,"patient tumor","colon"
"TCGA-NH-A8F8-01",1.9649591022151,1.33780533026034,"patient tumor","colon"
"TCGA-QG-A5YV-01",2.89375288784824,1.88947262263677,"patient tumor","colon"
"TCGA-QG-A5YW-01",2.23019209777012,2.42183059972729,"patient tumor","colon"
"TCGA-QG-A5YX-01",2.69740985850684,2.27706039991562,"patient tumor","colon"
"TCGA-QG-A5Z1-01",1.65914587028987,0.981703823093919,"patient tumor","colon"
"TCGA-QG-A5Z2-01",2.11760743847678,3.18500470763279,"patient tumor","colon"
"TCGA-QL-A97D-01",2.82957616451157,1.84476404302909,"patient tumor","colon"
"TCGA-RU-A8FL-01",3.10789618543154,1.49150171466984,"patient tumor","colon"
"TCGA-SS-A7HO-01",2.67573910043286,1.3960050617334,"patient tumor","colon"
"TCGA-T9-A92H-01",3.05273400960403,1.59199100684172,"patient tumor","colon"
"TCGA-WS-AB45-01",-0.150966861965191,1.36460802664474,"patient tumor","colon"
"TCGA-AF-2687-01",-0.103482353254707,0.85987171790459,"patient tumor","colon"
"TCGA-AF-2689-11",9.26230069694527,7.57878677677341,"patient tumor","colon"
"TCGA-AF-2690-01",0.267185125779899,0.988581963784728,"patient tumor","colon"
"TCGA-AF-2691-11",9.25880768096788,7.5810367243448,"patient tumor","colon"
"TCGA-AF-2692-11",9.21488776395052,7.63834584786726,"patient tumor","colon"
"TCGA-AF-2693-01",1.97095928863003,2.25910381436324,"patient tumor","colon"
"TCGA-AF-3400-11",9.58724963908223,7.02526998625703,"patient tumor","colon"
"TCGA-AF-3911-01",2.25887629377801,1.62025493808606,"patient tumor","colon"
"TCGA-AF-4110-01",1.34224232354749,1.70229553573987,"patient tumor","colon"
"TCGA-AF-5654-11",9.5456408040089,6.96051725236511,"patient tumor","colon"
"TCGA-AF-5654-01",2.97255553812875,1.6883583347139,"patient tumor","colon"
"TCGA-AF-6136-01",2.34064391315244,2.20549982745098,"patient tumor","colon"
"TCGA-AF-6655-01",1.35106034143119,1.47340892542771,"patient tumor","colon"
"TCGA-AF-6672-01",2.39950597500269,2.83925173623557,"patient tumor","colon"
"TCGA-AF-A56K-01",1.47485861097963,1.13277349565005,"patient tumor","colon"
"TCGA-AF-A56L-01",2.10556760808891,1.34594439039012,"patient tumor","colon"
"TCGA-AF-A56N-01",1.94469145993334,1.29864955135738,"patient tumor","colon"
"TCGA-AG-3591-01",2.76068580077166,3.0424856812261,"patient tumor","colon"
"TCGA-AG-3592-01",2.42378466489858,1.7160541693244,"patient tumor","colon"
"TCGA-AG-3725-11",9.47965599379717,7.28103992063565,"patient tumor","colon"
"TCGA-AG-3725-01",2.72966835519146,2.07894461588667,"patient tumor","colon"
"TCGA-AG-3731-11",9.30847115706631,7.52084430933989,"patient tumor","colon"
"TCGA-AG-3731-01",0.638320664209296,1.43848326863089,"patient tumor","colon"
"TCGA-AG-3732-11",9.25327433920014,7.59126622381054,"patient tumor","colon"
"TCGA-AG-3732-01",1.98310877342897,2.60695529022282,"patient tumor","colon"
"TCGA-AG-3742-11",9.3047880794818,7.53729184040475,"patient tumor","colon"
"TCGA-AG-3742-01",1.84726152230483,1.35751445144022,"patient tumor","colon"
"TCGA-AG-3902-01",1.61362997644532,2.40316879968425,"patient tumor","colon"
"TCGA-AG-4021-01",1.34495991578481,1.71726926870882,"patient tumor","colon"
"TCGA-AG-4022-01",1.25866565372447,1.44345366216113,"patient tumor","colon"
"TCGA-AH-6544-01",2.97336391183582,1.94387417406628,"patient tumor","colon"
"TCGA-AH-6547-01",9.45709487019735,7.0172726826151,"patient tumor","colon"
"TCGA-AH-6549-01",1.58988248329384,1.74126732828221,"patient tumor","colon"
"TCGA-AH-6643-11",9.32240962438204,7.51835314221291,"patient tumor","colon"
"TCGA-AH-6643-01",1.48138790301692,1.65578063816677,"patient tumor","colon"
"TCGA-AH-6644-01",1.08670595949556,1.44553099257106,"patient tumor","colon"
"TCGA-AH-6897-01",3.04912404222118,1.61275992216062,"patient tumor","colon"
"TCGA-AH-6903-01",2.82732444093012,2.37312589893327,"patient tumor","colon"
"TCGA-BM-6198-01",1.29932086662352,2.19388264725198,"patient tumor","colon"
"TCGA-CI-6619-01",1.48348193692714,1.8944651326492,"patient tumor","colon"
"TCGA-CI-6620-01",2.06965321073009,1.7758763787105,"patient tumor","colon"
"TCGA-CI-6621-01",1.58521114868186,1.85435785070137,"patient tumor","colon"
"TCGA-CI-6622-01",2.77465296966893,2.18394259894792,"patient tumor","colon"
"TCGA-CI-6623-01",2.49997478627597,1.73806864390567,"patient tumor","colon"
"TCGA-CI-6624-01",1.51951415659225,1.99844272423946,"patient tumor","colon"
"TCGA-CL-4957-01",2.61084296461959,1.65430244167121,"patient tumor","colon"
"TCGA-CL-5917-01",1.94337431318208,1.1121526839026,"patient tumor","colon"
"TCGA-CL-5918-01",2.83890466558369,1.37476337395909,"patient tumor","colon"
"TCGA-DC-4745-01",3.00368504263804,2.28175806232329,"patient tumor","colon"
"TCGA-DC-4749-01",2.7772021876345,2.11279968453212,"patient tumor","colon"
"TCGA-DC-5337-01",3.04982483184598,2.46460222299322,"patient tumor","colon"
"TCGA-DC-5869-01",2.36770609066092,1.61580161027746,"patient tumor","colon"
"TCGA-DC-6154-01",2.1025207503111,1.170122287773,"patient tumor","colon"
"TCGA-DC-6155-01",4.8043433116546,2.76173016514044,"patient tumor","colon"
"TCGA-DC-6156-01",0.74945361900921,1.17818522726189,"patient tumor","colon"
"TCGA-DC-6157-01",2.23877763094635,1.08504695223461,"patient tumor","colon"
"TCGA-DC-6158-01",0.878013849386611,1.18735285473683,"patient tumor","colon"
"TCGA-DC-6160-01",2.27176880441292,2.22594948561035,"patient tumor","colon"
"TCGA-DC-6681-01",1.67914218412505,1.87224410322181,"patient tumor","colon"
"TCGA-DC-6682-01",2.63426072372461,1.35856919588351,"patient tumor","colon"
"TCGA-DC-6683-01",2.01033330730406,1.0510621480775,"patient tumor","colon"
"TCGA-DT-5265-01",0.739387918777698,1.4511112647515,"patient tumor","colon"
"TCGA-DY-A0XA-01",2.12101692529454,1.16686009863904,"patient tumor","colon"
"TCGA-DY-A1DC-01",2.41851054986278,1.47561798716472,"patient tumor","colon"
"TCGA-DY-A1DD-01",2.1392421053588,1.07418786351947,"patient tumor","colon"
"TCGA-DY-A1DE-01",2.05836537981497,1.2655413760275,"patient tumor","colon"
"TCGA-DY-A1DF-01",2.11807086104238,1.10698805122538,"patient tumor","colon"
"TCGA-DY-A1DG-01",2.92477825437644,1.42029287561846,"patient tumor","colon"
"TCGA-DY-A1H8-01",3.00145101231908,1.56233124682539,"patient tumor","colon"
"TCGA-EF-5830-01",2.76826427421432,1.51282063776565,"patient tumor","colon"
"TCGA-EF-5831-01",2.04515886838174,1.14910252319525,"patient tumor","colon"
