,feature,corr,p-value,q-value,EGFRi
BRD:BRD-K48195801-001-01-6,TECASTEMIZOLE,0.0418839747600778,0.3308665986103236,0.8518599433671827,
BRD:BRD-K75868704-001-05-3,IOPAMIDOL,0.0418757270366683,0.3247545051177739,0.8448159177420468,
BRD:BRD-K44777625-001-03-5,FH1,0.0418740355040745,0.3247740664678535,0.8448159177420468,
BRD:BRD-K21306330-001-02-9,CJ-033466,0.0418564774362065,0.2255734043286191,0.7795962500670276,
BRD:BRD-K08924299-003-06-1,PALONOSETRON,0.0418369565432392,0.3341186773356116,0.8527128718094978,
BRD:BRD-K89997465-003-43-0,CHLORPROMAZINE,0.041836161212289,0.3252122555080904,0.8448159177420468,
BRD:BRD-K90410034-003-02-9,M8-B,0.0418141048744965,0.226043858893657,0.7795962500670276,
BRD:BRD-K99475619-001-01-2,GENZ-644282,0.041808302702359,0.3312932328949811,0.852299205801694,
BRD:BRD-K23791635-001-01-3,AFN-1252,0.0417960260720485,0.3336861705221571,0.8527128718094978,
BRD:BRD-A24191444-046-03-9,IFENPRODIL,0.0417645462713939,0.3395363367792498,0.8527128718094978,
BRD:BRD-A30051119-002-01-8,AMIKACIN,0.0417542118108869,0.3279191782080346,0.8487155739950926,
BRD:BRD-K83963101-001-06-9,MLN-8054,0.0417484139938606,0.3351435751486922,0.8527128718094978,
BRD:BRD-K83963101-001-06-9.1,BRD:BRD-K83963101-001-06-9.1,0.0417484139938606,0.3351435751486922,0.8527128718094978,
BRD:BRD-K77677632-003-02-6,SB-200646,0.0416958520900876,0.3299225874217708,0.8507636095725438,
BRD:BRD-K00010938-001-01-9,BTS-71321,0.0416836179654868,0.2288897719855301,0.7795962500670276,
BRD:BRD-K00005334-001-01-9,GUANCYDINE,0.0416337622663647,0.2294474901625915,0.7795962500670276,
BRD:BRD-K06467130-304-02-7,CL316243,0.0416255099956226,0.3352121234612328,0.8527128718094978,
BRD:BRD-K69932463-001-10-6,AZD8055,0.0416235438066221,0.3298777905594752,0.8507636095725438,
BRD:BRD-K03808106-001-02-9,NS-19504,0.0415900906710053,0.2290991019382322,0.7795962500670276,
BRD:BRD-K09485525-001-03-9,GANT-61,0.0415641464026439,0.2293899209102723,0.7795962500670276,
BRD:BRD-K00005238-001-01-9,ALPHA-GLUCOSYL-HESPERIDIN,0.0415504495206407,0.2303816333833594,0.7795962500670276,
BRD:BRD-K00003437-001-01-9,BTK-IN-1,0.0415169365039677,0.2307581578588896,0.7798922918906025,
BRD:BRD-K51575138-001-13-2,TPCA-1,0.0414846167589519,0.3279881603919155,0.8487155739950926,
BRD:BRD-K93255255-001-02-1,INDOXIMOD,0.0413320626371992,0.3310809621963801,0.8520823526492072,
BRD:BRD-K14349461-003-13-1,PYRIDOXINE,0.0413087760962044,0.3375564088028681,0.8527128718094978,
BRD:BRD-K68065987-300-09-1,MK-2206,0.041253392018858,0.3346422386119942,0.8527128718094978,
BRD:BRD-K45662124-050-01-5,3'-FLUOROBENZYLSPIPERONE,0.0411351935336527,0.3333913426570831,0.8527128718094978,
BRD:BRD-A98990573-003-01-3,EPINASTINE,0.0411158735728479,0.3362573096046263,0.8527128718094978,
BRD:BRD-A11132253-001-08-2,NADIDE,0.0411040541992242,0.3440261509637152,0.855475260489775,
BRD:BRD-K27382019-418-01-9,PIPERAQUINE-PHOSPHATE,0.0411031408779296,0.3368495815635238,0.8527128718094978,
BRD:BRD-K18324993-001-01-6,BUDIPINE,0.0410951187510279,0.3334258406802353,0.8527128718094978,
BRD:BRD-K09597601-001-02-9,UBP-310,0.0410906317906194,0.2347438428257621,0.7873675090851004,
BRD:BRD-K19227686-001-18-6,PHENOLPHTHALEIN,0.0410725087212102,0.3430337622592618,0.855475260489775,
BRD:BRD-A57133765-300-01-7,LIAROZOLE,0.0409901499846064,0.3752664795691319,0.8646453858190332,
BRD:BRD-K68402494-003-03-5,ML-9,0.0409834117456093,0.3356174164587645,0.8527128718094978,
BRD:BRD-K68402494-003-03-5.1,BRD:BRD-K68402494-003-03-5.1,0.0409834117456093,0.3356174164587645,0.8527128718094978,
BRD:BRD-A15297126-001-04-3,FLUOCINOLONE-ACETONIDE,0.0409015241812822,0.3450483612512891,0.8561575603319278,
BRD:BRD-M02179497-001-01-1,BISMUTH-OXALATE,0.0408719717336183,0.350428695321694,0.8601843438564475,
BRD:BRD-K00003343-001-01-9,VLX1570,0.040840336423081,0.2367687987022395,0.787871839739587,
BRD:BRD-K53972329-001-07-0,RUXOLITINIB,0.040835831281689,0.3391202026917093,0.8527128718094978,
BRD:BRD-K95142244-001-01-5,TALAZOPARIB,0.0408204531217896,0.3366696517393938,0.8527128718094978,
BRD:BRD-A34358106-003-01-6,SARPOGRELATE,0.0407932572293222,0.3396244087690387,0.8527128718094978,
BRD:BRD-K98624455-074-02-8,BEPOTASTINE,0.0407907487005356,0.343207280749963,0.855475260489775,
BRD:BRD-K97440753-066-18-1,DIHYDROERGOCRISTINE,0.0407629103705635,0.3364804318961149,0.8527128718094978,
BRD:BRD-K83459933-001-05-4,SINOMENINE,0.040678052039453,0.3409911904721807,0.8538612994321028,
BRD:BRD-K86673452-001-01-7,AMG-548,0.0406774143851818,0.378414263406373,0.8666949314618615,
BRD:BRD-K34185671-001-02-8,AMG-517,0.0405643351997023,0.3423437543946725,0.855475260489775,
BRD:BRD-K00003405-001-01-9,EVOBRUTINIB,0.0404473086784062,0.2413147759648861,0.7914649154552769,
BRD:BRD-K73440166-001-01-3,CINACIGUAT,0.0404236850479134,0.340520375490002,0.853608682233597,
BRD:BRD-K00004664-001-01-9,NDD-094,0.0404235505877826,0.2432827347250486,0.7919677796443486,
BRD:BRD-A91728607-236-11-9,CITICOLINE,0.0403756522058652,0.3499381737332081,0.8601843438564475,
BRD:BRD-K80451230-051-02-6,ZAMIFENACIN,0.0403468731444177,0.3436215056887263,0.855475260489775,
BRD:BRD-K82225283-001-03-1,ISOSORBIDE-MONONITRATE,0.040292830076433,0.3522811171042989,0.8601975334396278,
BRD:BRD-K00004649-001-01-9,E3330,0.0402626292359583,0.2434719307237224,0.7919677796443486,
BRD:BRD-K05653025-001-02-9,NHI-2,0.0402613568311758,0.2443318815267086,0.7919677796443486,
BRD:BRD-K15327298-001-05-5,FMOC-L-LEUCINE,0.0402542627739169,0.3531950685098142,0.8607342441018865,
BRD:BRD-K93045741-001-01-0,TOZADENANT,0.0402462987851312,0.3439518777651777,0.855475260489775,
BRD:BRD-K91159026-001-01-7,TELCAGEPANT,0.0402460339511672,0.3439550555341681,0.855475260489775,
BRD:BRD-A43930669-003-02-8,L-368899,0.0402194509811427,0.3447111415403971,0.8560864764136817,
BRD:BRD-K20008181-001-01-3,LCQ908,0.0401543887052023,0.3472480660358464,0.8573006135393778,
BRD:BRD-K75352575-001-01-3,KPT-276,0.0401383447224068,0.3452487783225318,0.8561575603319278,
BRD:BRD-K62562723-003-02-7,SR-2640,0.040064087647521,0.34483662976146,0.8560864764136817,
BRD:BRD-K01653460-001-01-1,CHLORINDANOL,0.0400406081018021,0.3553059624898033,0.8610745312631481,
BRD:BRD-A60217728-001-11-2,IOHEXOL,0.0400322103220048,0.3474011798331693,0.8573006135393778,
BRD:BRD-K06878038-001-18-6,DEFERIPRONE,0.040029098347598,0.348755802741628,0.8588805453504232,
BRD:BRD-A66920069-001-01-3,FENIGAM,0.0400239925522469,0.3453200392967754,0.8561575603319278,
BRD:BRD-K43905307-001-01-2,"L-798,106",0.0400167280519753,0.3610708586888042,0.8610745312631481,
BRD:BRD-K43905307-001-01-2.1,BRD:BRD-K43905307-001-01-2.1,0.0400167280519753,0.3610708586888042,0.8610745312631481,
BRD:BRD-K95785537-001-23-1,PP-2,0.0399912778192433,0.3514217919726917,0.8601975334396278,
BRD:BRD-K82036761-003-20-3,SERTRALINE,0.0399582551513597,0.3469832289643818,0.8573006135393778,
BRD:BRD-K00004601-001-01-9,HC-070,0.0399428080629273,0.247239532876427,0.7951173770270534,
BRD:BRD-K42938903-332-01-1,ACETOPHENAZINE,0.0399195561568995,0.3567634996909126,0.8610745312631481,
BRD:BRD-K18423410-003-02-5,DEXMEDETOMIDINE,0.0398948807326264,0.24865534327647,0.7961261219070317,
BRD:BRD-K20285085-074-04-5,R406,0.0398629071839559,0.3620008000161749,0.8610745312631481,
BRD:BRD-K66097663-001-01-8,TMC-353121,0.0398564457108658,0.34734473960718,0.8573006135393778,
BRD:BRD-K49788188-001-02-9,HECLIN,0.039833835052248,0.2488148550850617,0.7961261219070317,
BRD:BRD-K38019854-323-01-4,A-317491,0.0398148201063555,0.3886168813107505,0.8700356244569327,
BRD:BRD-K77915400-001-01-6,TCN238,0.03981319946164,0.2496262034830077,0.7961261219070317,
BRD:BRD-A65793993-001-01-6,BTS-72664,0.0398028750148954,0.3887593277547627,0.8700356244569327,
BRD:BRD-K44043890-001-01-4,PK-THPP,0.0397659592804671,0.3897063226929187,0.870985128059568,
BRD:BRD-A91366704-001-01-9,EPRINOMECTIN,0.0397652992440365,0.3501906801619927,0.8601843438564475,
BRD:BRD-K48578705-001-17-6,METHYLDOPA,0.039735640677233,0.3589851288146084,0.8610745312631481,
BRD:BRD-A22152765-003-10-0,TRIDIHEXETHYL,0.0397333432021344,0.3488371477517585,0.8588805453504232,
BRD:BRD-K36627727-001-05-4,TAMIBAROTENE,0.0397331367284518,0.349708759560044,0.8601843438564475,
BRD:BRD-A55748233-001-08-7,BENZOIN,0.039695029463038,0.3905531658943652,0.8714152072803898,
BRD:BRD-A45869167-001-10-0,SAL003,0.0396814500427183,0.3507720278970602,0.8601968076714672,
BRD:BRD-K41278234-001-03-0,CUDC-101,0.0396788941794944,0.352992097140352,0.8607342441018865,
BRD:BRD-K66956375-001-11-3,OLEOYLETHANOLAMIDE,0.039667359777139,0.3505076787147104,0.8601843438564475,
BRD:BRD-K28007504-051-01-2,RO-60-0175,0.0396492616814329,0.3533520342348722,0.8607342441018865,
BRD:BRD-K12630395-001-14-9,HARMANE,0.0396475369081948,0.3520574955295456,0.8601975334396278,
BRD:BRD-K24697665-001-01-4,BUCILLAMINE,0.0396416689147044,0.3655928077650038,0.8637746323986499,
BRD:BRD-A22081593-001-11-1,SULMAZOLE,0.0396282517248132,0.3602863476720812,0.8610745312631481,
BRD:BRD-K93944989-001-08-0,SAFINGOL,0.0396125367249898,0.3511744343119675,0.8601968076714672,
BRD:BRD-K87932577-001-02-4,CDK1-5-INHIBITOR,0.0395860251474113,0.3541209230783441,0.8608021562086948,
BRD:BRD-K66715657-050-01-0,UH-232-(+),0.0395485527864796,0.3554574607909463,0.8610745312631481,
BRD:BRD-K70586315-001-02-4,1-EBIO,0.0395015866300883,0.3538344286733048,0.8607342441018865,
BRD:BRD-K46908090-001-02-2,GDC-0623,0.0394577801857232,0.3928882879750595,0.8742814910888859,
BRD:BRD-M29936662-001-02-0,CIS-ACPD,0.0394498508966968,0.3522894314751927,0.8601975334396278,
BRD:BRD-A50675702-001-07-1,FIPRONIL,0.0394422786633086,0.3567527137354639,0.8610745312631481,
BRD:BRD-K97764662-001-17-3,PD-173074,0.0394362145025794,0.3559466637301156,0.8610745312631481,
BRD:BRD-K47323024-003-24-4,METHAPYRILENE,0.0393622531390506,0.3550994937224297,0.8610745312631481,
BRD:BRD-A45153512-001-01-0,BIMATOPROST,0.0393602973513873,0.3608567739172318,0.8610745312631481,
BRD:BRD-K30634073-046-01-0,LEVALLORPHAN,0.039356115605233,0.3556111411406254,0.8610745312631481,
BRD:BRD-A24397426-001-10-4,NADIFLOXACIN,0.0393401693826376,0.3781376751319478,0.8663867323117832,
BRD:BRD-K88186167-001-04-8,GW-4064,0.0393239855146475,0.3538290718666271,0.8607342441018865,
BRD:BRD-K07460388-019-02-9,PHP-501,0.0392686129090553,0.256166718554066,0.8031527835957287,
BRD:BRD-K69122748-001-10-1,DIACEREIN,0.039263585304347,0.3580578200832988,0.8610745312631481,
BRD:BRD-K57886322-001-16-6.1,BRD:BRD-K57886322-001-16-6.1,0.0392555597216157,0.3585955027678156,0.8610745312631481,
BRD:BRD-K57886322-001-16-6,FLUOCINONIDE,0.0392555597216157,0.3585955027678156,0.8610745312631481,
BRD:BRD-K81572616-001-01-9,CK-636,0.0392347602219111,0.3562256078764055,0.8610745312631481,
BRD:BRD-A59413292-001-08-2,DEXPANTHENOL,0.0391611352006694,0.3580013227027676,0.8610745312631481,
BRD:BRD-K30020243-051-02-5,ALISKIREN-HEMIFUMARATE,0.0391361439654813,0.3596213850633433,0.8610745312631481,
BRD:BRD-K98557884-001-01-6,SURITOZOLE,0.039117173349118,0.3651728381743747,0.8633973943973319,
BRD:BRD-K18678457-003-02-8,ZD-7288,0.0390910703136669,0.3575565096571439,0.8610745312631481,
BRD:BRD-K38398115-001-01-9,YM-511,0.0390570110869422,0.3663593031677635,0.863794017830108,
BRD:BRD-K12769093-003-01-3,PNU-37883,0.0390174154394902,0.3610818957895421,0.8610745312631481,
BRD:BRD-K76788410-001-01-6,TERAMEPROCOL,0.0389733726816041,0.3992323556753296,0.8764687674963076,
BRD:BRD-K61845293-300-03-9,DDR1-IN-1,0.0389539301891192,0.259430162154769,0.8044198669837929,
BRD:BRD-K52670952-003-01-4,CIS-UROCANIC-ACID,0.0388945519729388,0.3599804136780201,0.8610745312631481,
BRD:BRD-K81473089-003-26-1,TACRINE,0.0388944036134845,0.3692571373693536,0.8644564066825445,
BRD:BRD-K92015269-300-01-2,GBR-12783,0.0388855219280127,0.3627086957222004,0.861112143822865,
BRD:BRD-K98769987-001-23-7,FLUMAZENIL,0.0388812834623513,0.3662909171767317,0.863794017830108,
BRD:BRD-K00003286-001-01-9,UPADACITINIB,0.0388444296086216,0.2607727781257022,0.8051767626824556,
BRD:BRD-A45906415-001-01-9,K-MAP,0.0388194596548014,0.3622140231827937,0.8610745312631481,
BRD:BRD-K37385792-003-02-1,CONIVAPTAN,0.0388167650977063,0.368422950764659,0.8640753055984368,
BRD:BRD-K77060810-001-01-5,AZD1283,0.0387884355465792,0.3617276650685279,0.8610745312631481,
BRD:BRD-K62810658-001-12-2,PD-98059,0.0387683999317628,0.3628462151838902,0.861112143822865,
BRD:BRD-K47084954-001-02-9,PF-06651600,0.0387654165221279,0.2631733280947111,0.8078414100758813,
BRD:BRD-K77300776-001-02-5,CHOLINE,0.038761250240198,0.3677735660315633,0.863936440290529,
BRD:BRD-K00003161-015-01-9,BUSERELIN,0.0386969570573888,0.2623038193732514,0.8068458214888272,
BRD:BRD-K87700323-003-05-1,CETYLPYRIDINIUM,0.0386517052867083,0.3642936452921252,0.8631555481690285,
BRD:BRD-K37753391-046-03-2,TYLOSIN,0.0385660852037156,0.3701921856713886,0.8646453858190332,
BRD:BRD-K00003537-001-01-9,CHLORPHENOXAMINE,0.0385285474240312,0.2661036959550108,0.8090090211515737,
BRD:BRD-K07691486-001-15-5,ROSCOVITINE,0.0385086090905281,0.3665091769855895,0.863794017830108,
BRD:BRD-A50922295-001-01-3,VALGANCICLOVIR,0.038485230058579,0.3641971152964437,0.8631555481690285,
BRD:BRD-K54838207-001-03-8,FUDOSTEINE,0.038469757076554,0.3745108516254697,0.8646453858190332,
BRD:BRD-K55127134-300-11-2,FLUPHENAZINE,0.0383648298165368,0.3678671985917167,0.863936440290529,
BRD:BRD-K25075681-001-02-0,MECLINERTANT,0.0383399611358403,0.4064434536917517,0.8796681198714101,
BRD:BRD-K06328344-015-01-7,BREMELANOTIDE,0.0383389790465159,0.375243189874054,0.8646453858190332,
BRD:BRD-K69608737-001-10-2,TACROLIMUS,0.0383162014203088,0.3671734464193052,0.8638493699904386,
BRD:BRD-A82013137-300-01-1,PD-168568,0.0383079410123474,0.4073369758177284,0.8797852816492548,
BRD:BRD-K60038276-001-09-0,IRBESARTAN,0.0382788318556889,0.3689426858734806,0.8643280797134533,
BRD:BRD-K45909031-001-01-5,WZ4003,0.0382631118418976,0.3687050079911623,0.8640753055984368,
BRD:BRD-A64553394-001-04-4,DPI-201106,0.0382523594168363,0.3701452008615741,0.8646453858190332,
BRD:BRD-A95939040-001-01-2,SERTACONAZOLE,0.0382423876162605,0.3672339525510293,0.8638493699904386,
BRD:BRD-A85025557-001-02-5,NCS-382,0.0382322662021783,0.3721473719157678,0.8646453858190332,
BRD:BRD-K76205745-237-22-9,LOSARTAN,0.0382314097842824,0.2680921835042874,0.8090090211515737,
BRD:BRD-K51471001-303-04-7,DEMECARIUM,0.03823079125932,0.3708518467728047,0.8646453858190332,
BRD:BRD-K13238618-001-05-9,CARSALAM,0.0382264063648128,0.3691648713309518,0.8644564066825445,
BRD:BRD-K59433843-001-01-7,ICI-192605,0.0382092374156046,0.3685134963030374,0.8640753055984368,
BRD:BRD-K86344238-003-04-6,LINSIDOMINE,0.0380605613636763,0.370381150729219,0.8646453858190332,
BRD:BRD-A41451487-001-11-2,PK-11195,0.0380564144229744,0.3765546987673308,0.8660019891544052,
BRD:BRD-K00003682-001-01-9,IMIDUREA,0.0380132639656824,0.2716933025716049,0.8104543048932551,
BRD:BRD-K00004610-001-01-9,ENTASOBULIN,0.0379865082248278,0.2728935084671602,0.8118520908732587,
BRD:BRD-K49313711-001-05-4,RIBITOL,0.037919277294791,0.3730266547001415,0.8646453858190332,
BRD:BRD-A61676498-001-06-6,CLIMBAZOLE,0.0379157106186223,0.3722063795699704,0.8646453858190332,
BRD:BRD-A17453586-003-02-3,MDL-72832,0.0379110187121421,0.3714031511869994,0.8646453858190332,
BRD:BRD-K10706131-046-03-6,RIVASTIGMINE,0.0378822733792751,0.3752322963315934,0.8646453858190332,
BRD:BRD-K00004719-001-01-9,CP-547632,0.0378731215928688,0.2726061791318609,0.8116424709723611,
BRD:BRD-K76719364-001-02-5,GS-9973,0.0378703800214454,0.3811119036679942,0.8677985822918965,
BRD:BRD-K59197931-001-04-5,NAPROXEN,0.0377745618640071,0.3739902994606467,0.8646453858190332,
BRD:BRD-K00004643-001-01-9,EF5,0.037760218914396,0.2757628057049802,0.8141279228216102,
BRD:BRD-A91699651-316-10-9,CHLOROQUINE,0.037738253276684,0.3748819004604498,0.8646453858190332,
BRD:BRD-K00004668-001-01-9,FRESELESTAT,0.0377318897675184,0.276123454540571,0.8141279228216102,
BRD:BRD-K72726508-001-02-1,ARCYRIAFLAVIN-A,0.037716161351412,0.3773312962656848,0.8660019891544052,
BRD:BRD-A29734509-011-13-6,DISOPYRAMIDE,0.0376521938996979,0.3746799039342214,0.8646453858190332,
BRD:BRD-K43639297-001-01-9,HEMOGLOBIN-MODULATORS-1,0.037611619566071,0.3843765556014893,0.8695765134736555,
BRD:BRD-K43639297-001-01-9.1,BRD:BRD-K43639297-001-01-9.1,0.037611619566071,0.3843765556014893,0.8695765134736555,
BRD:BRD-K73107279-003-12-5,LEVAMISOLE,0.0375935858743138,0.3793204936354735,0.8670390862697118,
BRD:BRD-K53319039-001-01-8,ESTRADIOL-ACETATE,0.0375753568844563,0.386172620599809,0.8700356244569327,
BRD:BRD-A88369366-001-01-7,TRELAGLIPTIN,0.0375674286785743,0.3770491392414338,0.8660019891544052,
BRD:BRD-A30815329-001-10-5,FELODIPINE,0.0375470099404307,0.3794761035430971,0.8670390862697118,
BRD:BRD-K02764365-001-13-6,METHIAZOLE,0.0374501708017805,0.3772498856097733,0.8660019891544052,
BRD:BRD-A49622760-001-01-9,FAROPENEM,0.0373491793150139,0.3854941990512465,0.8697278553642068,
BRD:BRD-K09602097-001-13-6,FORSKOLIN,0.0373286030897536,0.38885595914613,0.8700356244569327,
BRD:BRD-K20976221-001-12-0,NU-2058,0.0373229453250823,0.2805001477260054,0.8173432784523413,
BRD:BRD-K12906202-001-06-2,CARBENDAZIM,0.0373071476318565,0.3877962221568379,0.8700356244569327,
BRD:BRD-K00004581-001-01-9,PIROZADIL,0.0372307819175404,0.2808282055567226,0.8174771515224016,
BRD:BRD-K41731458-001-15-1,TRICLOSAN,0.037229988409462,0.3809222443761634,0.8677985822918965,
BRD:BRD-K12513978-001-24-1,FENBUFEN,0.0372103006044179,0.3903619494320058,0.8714152072803898,
BRD:BRD-K11124378-001-04-6,CEFTIBUTEN,0.0371965181163989,0.3822124674440065,0.8691156448914602,
BRD:BRD-K46970505-003-01-9,CEFOZOPRAN,0.0371946257852127,0.3887877811732043,0.8700356244569327,
BRD:BRD-K05048137-001-03-9,PHYTOSPHINGOSINE,0.0371621614767682,0.3843836934647164,0.8695765134736555,
BRD:BRD-K42495768-001-01-7,TASISULAM,0.0371298987834741,0.3882919698892146,0.8700356244569327,
BRD:BRD-K69907333-001-10-6,FLURBIPROFEN-(S)-(+),0.0370621454384844,0.3967345981583794,0.8755250097906828,
BRD:BRD-K72093555-001-01-0,PROCYANIDIN-B-2,0.0370154706678247,0.3841042993990869,0.8695765134736555,
BRD:BRD-K07682953-001-01-8,PALOSURAN,0.036965432752134,0.392160946881793,0.8729547256231956,
BRD:BRD-K42436189-001-01-2,AZ20,0.036957510747311,0.3835624217971426,0.8695765134736555,
BRD:BRD-K00003209-001-01-9,JI-101,0.036905601606255,0.2853414093005958,0.8192901335886121,
BRD:BRD-K64034691-001-01-9,ACALABRUTINIB,0.0368441871719496,0.3941587456817262,0.8747696429163111,
BRD:BRD-K63018010-001-01-7,RELEBACTAM,0.0368224390285528,0.3939961894944482,0.8747696429163111,
BRD:BRD-K00627859-003-03-7,TUBASTATIN-A,0.0368093227062043,0.3871898825064677,0.8700356244569327,
BRD:BRD-K08356259-003-24-7,XYLOMETAZOLINE,0.0367422218704268,0.3884869970852214,0.8700356244569327,
BRD:BRD-A82772293-001-03-2,MEPAZINE,0.0367414409375929,0.3963652129428096,0.8755250097906828,
BRD:BRD-K26833429-001-02-8,COSTUNOLIDE,0.0366880220941836,0.3904828811755477,0.8714152072803898,
BRD:BRD-K45875383-001-01-2,XBD173,0.0366556208679613,0.3974700371283353,0.8757995515656973,
BRD:BRD-K00003473-001-01-9,PRIDOPIDINE,0.0366500641658771,0.2901363344529735,0.8251438211840061,
BRD:BRD-A06935312-001-04-3,FUSIDIC-ACID,0.0366300011979595,0.3899385643384924,0.8711027926276718,
BRD:BRD-K76908866-001-07-6,CP-724714,0.0366014466699069,0.3890201342758018,0.8700356244569327,
BRD:BRD-K80028314-303-02-6,ALPHA-METHYLHISTAMINE-DIHYDROBROMIDE-(R)-(-),0.0365797867958471,0.3884456754361403,0.8700356244569327,
BRD:BRD-K95921201-001-14-6,RESERPINE,0.0365685124722847,0.3894473071009134,0.8706985126520758,
BRD:BRD-K86687746-001-01-3,R306465,0.0365209954808625,0.3961253183457505,0.8755250097906828,
BRD:BRD-A56152450-001-02-0,DIMERCAPROL,0.0365162731169101,0.4037305928725944,0.8787167672913817,
BRD:BRD-A14262390-065-01-8,GUANADREL,0.0365162256222914,0.3992685148417394,0.8764687674963076,
BRD:BRD-K52284881-236-02-4,CHINIOFON,0.0365001863641233,0.3911920090856392,0.8715903176497233,
BRD:BRD-K12502280-001-08-0,FEDRATINIB,0.0364909981741151,0.3995945204633804,0.8766063648254322,
BRD:BRD-K12502280-001-08-0.1,BRD:BRD-K12502280-001-08-0.1,0.0364909981741151,0.3995945204633804,0.8766063648254322,
BRD:BRD-K03109492-001-02-2,NSC-663284,0.0364624823104157,0.3934046262604417,0.8746769873224591,
BRD:BRD-K02135007-001-01-8,THZ1-R,0.0363992386515545,0.430627762459557,0.8855170846289336,
BRD:BRD-K43187796-001-02-3,3-INDOLEBUTYRIC-ACID,0.0363656564730762,0.3912306681116079,0.8715903176497233,
BRD:BRD-K61717546-001-05-0,FLEROXACIN,0.0363203357062505,0.4022464602395593,0.8785589697532479,
BRD:BRD-K00003247-001-01-9,BICTEGRAVIR,0.0363122865020813,0.2928743615404992,0.8259726519793856,
BRD:BRD-K99300445-003-21-6,ANTAZOLINE,0.0362894717967434,0.396519148284656,0.8755250097906828,
BRD:BRD-K00003475-001-01-9,S-3304,0.0362893198170897,0.2949134707487434,0.8259726519793856,
BRD:BRD-K34568562-001-04-3,TILORONE,0.0362834452084127,0.394012854010709,0.8747696429163111,
BRD:BRD-K49350383-001-13-7,THIOGUANINE,0.036189707776318,0.3978195301999233,0.8757995515656973,
BRD:BRD-A43082555-001-01-1,LOXOPROFEN,0.036189072187593,0.4004351928748598,0.8772943449031972,
BRD:BRD-K21452876-003-01-8,CHLORAZANIL,0.0361487840008276,0.4040325905832464,0.8787167672913817,
BRD:BRD-K92908289-001-01-8,MEDICA-16,0.0361359530233507,0.403318350408626,0.8787167672913817,
BRD:BRD-A72390365-001-15-2,CHOLINE-ALFOSCERATE,0.0361263714954615,0.395209610225483,0.8755250097906828,
